"id","genus","species","scientificname"
1000017602,"Licania","sp-mssielb","Licania sp_mss1376"
1000017603,"Licania","sp-mssibi","Licania sp_mss161"
1000017604,"Licania","sp-mssiblb","Licania sp_mss1676"
1000017605,"Licania","sp-mssilzg","Licania sp_mss1729"
1000017606,"Licania","sp-mssaas","Licania sp_mss445"
1000017607,"Licania","sp-mssaqa","Licania sp_mss484"
1000017608,"Licania","sp-msssqb","Licania sp_mss586"
1000017609,"Licania","sp-msslob","Licania sp_mss706"
1000017610,"Licania","sp-ncgael","Licania sp_ncg437"
1000017611,"Licania","sp-papislq","Licania sp_pap1578"
1000017612,"Licania","sp-papigso","Licania sp_pap1950"
1000017613,"Licania","sp-papzibg","Licania sp_pap2169"
1000017614,"Licania","spx","Licania spx"
1000017615,"Licania","spxPNiaqeg","Licania spx.PN14839"
1000017616,"Licania","spxpelos","Licania spx.pelos"
1000017617,"Licania","urseolaris","Licania urseolaris"
1000017618,"Licania","zigzag","Licania zigzag"
1000017639,"Lindackeria","indeti","Lindackeria indet1"
1000017640,"Lindackeria","sp-mssiaae","Lindackeria sp_mss1443"
1000017641,"Lonchocarpus","CH-spi","Lonchocarpus CH_sp1"
1000017642,"Lonchocarpus","LT-spi","Lonchocarpus LT_sp1"
1000017643,"Lonchocarpus","guil","Lonchocarpus guil"
1000017644,"Lonchocarpus","sp","Lonchocarpus sp."
1000017645,"Lonchocarpus","spz","Lonchocarpus sp.2"
1000017646,"Lonchocarpus","spa","Lonchocarpus sp.4"
1000017647,"Lonchocarpus","spx","Lonchocarpus spx"
1000017648,"Lonchocarpus","spxpelos","Lonchocarpus spx.pelos"
1000017649,"Loreya","sp-papzoql","Loreya sp_pap2087"
1000017650,"Lorostemon","spi","Lorostemon sp.1"
1000017667,"Lunania","spi","Lunania sp.1"
1000017690,"Machaerium","ii","Machaerium 1"
1000017691,"Machaerium","ADigsl","Machaerium AD1957"
1000017692,"Machaerium","ADqglq","Machaerium AD8978"
1000017693,"Machaerium","MSells","Machaerium MS3775"
1000017694,"Machaerium","aristulatumaff","Machaerium aristulatum.aff"
1000017695,"Machaerium","cuspidatum","Machaerium cuspidatum"
1000017696,"Machaerium","finiparalel","Machaerium finiparalel"
1000017697,"Machaerium","granseda","Machaerium granseda"
1000017698,"Machaerium","spAD","Machaerium sp(AD)"
1000017699,"Machaerium","spa","Machaerium sp.4"
1000017700,"Machaerium","spq","Machaerium sp.8"
1000017701,"Machaerium","spg","Machaerium sp.9"
1000017702,"Machaerium","sp-colombia","Machaerium sp_colombia"
1000017703,"Machaerium","spxPNiaqbi","Machaerium spx.PN14861"
1000017704,"Machaerium","spxPNilibo","Machaerium spx.PN17160"
1000017705,"Macoubea","spFPR","Macoubea sp(FPR)"
1000017706,"Macrocarpaea","sp-ii","Macrocarpaea sp_1"
1000017707,"Macrolobium","novel","Macrolobium novel"
1000017708,"Macrolobium","ADbqe","Macrolobium AD683"
1000017709,"Macrolobium","huberianumcf","Macrolobium huberianum.cf"
1000017710,"Macrolobium","indeti","Macrolobium indet1"
1000017711,"Macrolobium","indetz","Macrolobium indet2"
1000017712,"Macrolobium","spAD","Macrolobium sp(AD)"
1000017713,"Macrolobium","spFPR","Macrolobium sp(FPR)"
1000017714,"Macrolobium","spi","Macrolobium sp.1"
1000017715,"Macrolobium","spz","Macrolobium sp.2"
1000017716,"Macrolobium","sp-mssiqbi","Macrolobium sp_mss1861"
1000017717,"Macrolobium","sp-mssebg","Macrolobium sp_mss369"
1000017718,"Macrolobium","sp-mssllg","Macrolobium sp_mss779"
1000017719,"Macrolobium","sp-mssqlb","Macrolobium sp_mss876"
1000017720,"Macrolobium","sp-mssqlb-qqa","Macrolobium sp_mss876/884"
1000017721,"Macrolobium","sp-mssqqa","Macrolobium sp_mss884"
1000017722,"Macrolobium","sp-mssgsq","Macrolobium sp_mss958"
1000017723,"Macrolobium","spx","Macrolobium spx"
1000017724,"Macrolobium","yasuni","Macrolobium yasuni"
1000017725,"Macrosamanea","ADsogo","Macrosamanea AD5090"
1000017726,"Malanea","ciliata","Malanea ciliata"
1000017727,"Malmea","ADegsq","Malmea AD3958"
1000017728,"Malmea","ADslbi","Malmea AD5761"
1000017729,"Malmea","indeti","Malmea indet1"
1000017730,"Malmea","spMS","Malmea sp.(MS)"
1000017731,"Malmea","spxAcevedoglsg","Malmea spx.Acevedo9759"
1000017732,"Malouetia","ADgbia","Malouetia AD9614"
1000017733,"Malouetia","sp-jbrislo","Malouetia sp_jbr1570"
1000017734,"Manilkara","cavalcanteicf","Manilkara cavalcantei.cf"
1000017735,"Manilkara","indeti","Manilkara indet1"
1000017736,"Manilkara","spi","Manilkara sp.1"
1000017737,"Manilkara","spz","Manilkara sp.2"
1000017738,"Manilkara","sp-msszia","Manilkara sp_mss214"
1000017739,"Manilkara","spx","Manilkara spx"
1000017740,"Manilkara","spxAcevedoglqq","Manilkara spx.Acevedo9788"
1000017741,"Manilkara","spxAcevedogqoi","Manilkara spx.Acevedo9801"
1000017742,"Manilkara","spxPNisszg","Manilkara spx.PN15529"
1000017743,"Mansoa","ajo","Mansoa ajo"
1000017754,"Margaritaria","roja","Margaritaria roja"
1000017755,"Marila","myrsinac","Marila myrsinac"
1000017756,"Marila","comun","Marila comun"
1000017757,"Marila","indeti","Marila indet1"
1000017758,"Marila","puntorojo","Marila puntorojo"
1000017759,"Marila","spi","Marila sp.1"
1000017760,"Marila","spe","Marila sp.3"
1000017761,"Marlierea","ADegol","Marlierea AD3907"
1000017762,"Marlierea","ADaogo","Marlierea AD4090"
1000017763,"Marlierea","MSeiol","Marlierea MS3107"
1000017764,"Marlierea","indeti","Marlierea indet1"
1000017765,"Marlierea","spFPR","Marlierea sp(FPR)"
1000017766,"Marlierea","spi","Marlierea sp.1"
1000017767,"Marmaroxylon","indeti","Marmaroxylon indet1"
1000017768,"Matayba","CH-spi","Matayba CH_sp1"
1000017769,"Matayba","MSzgib","Matayba MS2916"
1000017770,"Matayba","MSzgbo","Matayba MS2960"
1000017771,"Matayba","MSebbe","Matayba MS3663"
1000017772,"Matayba","arborescensaff","Matayba arborescens.aff"
1000017773,"Matayba","atropurpureacf","Matayba atropurpurea.cf"
1000017774,"Matayba","indeti","Matayba indet1"
1000017775,"Matayba","indetz","Matayba indet2"
1000017776,"Matayba","indete","Matayba indet3"
1000017777,"Matayba","ocho","Matayba ocho"
1000017778,"Matayba","scrobiculatacf","Matayba scrobiculata.cf"
1000017779,"Matayba","spFPR","Matayba sp(FPR)"
1000017780,"Matayba","spNH","Matayba sp(NH)"
1000017781,"Matayba","spi","Matayba sp.1"
1000017782,"Matayba","sp-ii","Matayba sp_1"
1000017783,"Matayba","spx","Matayba spx"
1000017784,"Matayba","spxMegMcFarlandgli","Matayba spx.MegMcFarland971"
1000017785,"Matayba","spxPNilzba","Matayba spx.PN17264"
1000017786,"Matayba","spxPNileoe","Matayba spx.PN17303"
1000017787,"Matayba","spxPNiqseq","Matayba spx.PN18538"
1000017802,"Mayna","anelio","Mayna anelio"
1000017803,"Maytenus","peking","Maytenus peking"
1000017804,"Maytenus","ala","Maytenus ala"
1000017805,"Maytenus","cilindrica","Maytenus cilindrica"
1000017806,"Maytenus","cuadlisosp","Maytenus cuadliso.sp"
1000017807,"Maytenus","indeti","Maytenus indet1"
1000017808,"Maytenus","krukoviiaff","Maytenus krukovii.aff"
1000017809,"Maytenus","macrocarpacf","Maytenus macrocarpa.cf"
1000017810,"Maytenus","sp","Maytenus sp"
1000017811,"Maytenus","spAD","Maytenus sp(AD)"
1000017812,"Maytenus","sp","Maytenus sp."
1000017813,"Maytenus","spi","Maytenus sp.1"
1000017814,"Maytenus","spz","Maytenus sp.2"
1000017826,"Meriania","sp-ii","Meriania sp_1"
1000017827,"Metteniusa","MSbeza","Metteniusa MS6324"
1000017828,"Mezia","brillaniba","Mezia brillaniba"
1000017835,"Miconia","flask","Miconia flask"
1000017836,"Miconia","hojagrande","Miconia hojagrande"
1000017837,"Miconia","kallespiig","Miconia kallesp119"
1000017838,"Miconia","kallespizs","Miconia kallesp125"
1000017839,"Miconia","kallespe","Miconia kallesp3"
1000017840,"Miconia","kallespa","Miconia kallesp4"
1000017841,"Miconia","kallespaa","Miconia kallesp44"
1000017842,"Miconia","rust","Miconia rust"
1000017843,"Miconia","tipicasoha","Miconia tipica50ha"
1000017844,"Miconia","white","Miconia white"
1000017845,"Miconia","ADiisi","Miconia AD1151"
1000017846,"Miconia","ADzses","Miconia AD2535"
1000017847,"Miconia","ADszel","Miconia AD5237"
1000017848,"Miconia","ADsaie","Miconia AD5413"
1000017849,"Miconia","ADsglz","Miconia AD5972"
1000017850,"Miconia","ADbosb","Miconia AD6056"
1000017851,"Miconia","ADbzgl","Miconia AD6297"
1000017852,"Miconia","ADbbel","Miconia AD6637"
1000017853,"Miconia","ADblob","Miconia AD6706"
1000017854,"Miconia","ADlzaa","Miconia AD7244"
1000017855,"Miconia","ADlsqz","Miconia AD7582"
1000017856,"Miconia","ADqeel","Miconia AD8337"
1000017857,"Miconia","ADqbia","Miconia AD8614"
1000017858,"Miconia","ADqbea","Miconia AD8634"
1000017859,"Miconia","ADqge","Miconia AD893"
1000017860,"Miconia","ADgobq","Miconia AD9068"
1000017861,"Miconia","ADgzzq","Miconia AD9228"
1000017862,"Miconia","ADgega","Miconia AD9394"
1000017863,"Miconia","ADgszo","Miconia AD9520"
1000017864,"Miconia","CH-spi","Miconia CH_sp1"
1000017865,"Miconia","CH-spz","Miconia CH_sp2"
1000017866,"Miconia","CH-spe","Miconia CH_sp3"
1000017867,"Miconia","CH-spa","Miconia CH_sp4"
1000017868,"Miconia","MSagbe","Miconia MS4963"
1000017869,"Miconia","arzzil","Miconia ar2217"
1000017870,"Miconia","aregls","Miconia ar3975"
1000017871,"Miconia","araogi","Miconia ar4091"
1000017872,"Miconia","araies","Miconia ar4135"
1000017873,"Miconia","arslza","Miconia ar5724"
1000017874,"Miconia","arsqiq","Miconia ar5818"
1000017875,"Miconia","arsgbs","Miconia ar5965"
1000017876,"Miconia","atenunodu","Miconia atenunodu"
1000017877,"Miconia","aureacf","Miconia aurea.cf"
1000017878,"Miconia","bubalinaaff","Miconia bubalina.aff"
1000017879,"Miconia","bubalinacf","Miconia bubalina.cf"
1000017880,"Miconia","cfbarbeyana","Miconia cf.barbeyana"
1000017881,"Miconia","chocofres","Miconia chocofres"
1000017882,"Miconia","corine","Miconia corine"
1000017883,"Miconia","crasarb","Miconia crasarb"
1000017884,"Miconia","crassinerviacf","Miconia crassinervia.cf"
1000017885,"Miconia","dolichorrhynchaaff","Miconia dolichorrhyncha.aff"
1000017886,"Miconia","elataaff","Miconia elata.aff"
1000017887,"Miconia","elatita","Miconia elatita"
1000017888,"Miconia","falsarug","Miconia falsarug"
1000017889,"Miconia","grancordata","Miconia grancordata"
1000017890,"Miconia","hypoleucaaff","Miconia hypoleuca.aff"
1000017891,"Miconia","indeti","Miconia indet1"
1000017892,"Miconia","indetz","Miconia indet2"
1000017893,"Miconia","indete","Miconia indet3"
1000017894,"Miconia","indeta","Miconia indet4"
1000017895,"Miconia","jpisbgi","Miconia jp15691"
1000017896,"Miconia","juanito","Miconia juanito"
1000017897,"Miconia","karina","Miconia karina"
1000017898,"Miconia","medglauca","Miconia medglauca"
1000017899,"Miconia","navioensiscf","Miconia navioensis.cf"
1000017900,"Miconia","nerviblanco","Miconia nerviblanco"
1000017901,"Miconia","peqdorada","Miconia peqdorada"
1000017902,"Miconia","purpono","Miconia purpono"
1000017903,"Miconia","rosablanca","Miconia rosablanca"
1000017904,"Miconia","roselegante","Miconia roselegante"
1000017905,"Miconia","sachapurp","Miconia sachapurp"
1000017906,"Miconia","smaragdina-aff","Miconia smaragdina_aff."
1000017907,"Miconia","spFPR","Miconia sp(FPR)"
1000017908,"Miconia","sp","Miconia sp."
1000017909,"Miconia","spMS","Miconia sp.(MS)"
1000017910,"Miconia","spi","Miconia sp.1"
1000017911,"Miconia","spio","Miconia sp.10"
1000017912,"Miconia","spii","Miconia sp.11"
1000017913,"Miconia","spia","Miconia sp.14"
1000017914,"Miconia","spig","Miconia sp.19"
1000017915,"Miconia","spz","Miconia sp.2"
1000017916,"Miconia","spe","Miconia sp.3"
1000017917,"Miconia","spel","Miconia sp.37"
1000017918,"Miconia","spa","Miconia sp.4"
1000017919,"Miconia","sps","Miconia sp.5"
1000017920,"Miconia","spb","Miconia sp.6"
1000017921,"Miconia","spl","Miconia sp.7"
1000017922,"Miconia","spq","Miconia sp.8"
1000017923,"Miconia","spg","Miconia sp.9"
1000017924,"Miconia","spzFPR","Miconia sp2(FPR)"
1000017925,"Miconia","sp-io","Miconia sp_10"
1000017926,"Miconia","sp-ss","Miconia sp_5"
1000017927,"Miconia","sp-qq","Miconia sp_8"
1000017928,"Miconia","sp-jbrisbi","Miconia sp_jbr1561"
1000017929,"Miconia","sp-mssqbl","Miconia sp_mss867"
1000017930,"Miconia","spx","Miconia spx"
1000017931,"Miconia","spxAGsqozl-PNibllo","Miconia spx.AG58027,PN16770"
1000017932,"Miconia","spxAcevedoglqsUNK","Miconia spx.Acevedo9785?"
1000017933,"Miconia","spxpeludo","Miconia spx.peludo"
1000017934,"Miconia","tetragonacf","Miconia tetragona.cf"
1000017935,"Miconia","tetraspermacf","Miconia tetrasperma.cf"
1000017936,"Miconia","tipica","Miconia tipica"
1000017942,"Micropholis","MSeqzs","Micropholis MS3825"
1000017943,"Micropholis","araabs","Micropholis ar4465"
1000017944,"Micropholis","dorada","Micropholis dorada"
1000017945,"Micropholis","duckeana","Micropholis duckeana"
1000017946,"Micropholis","guyanensisiaff","Micropholis guyanensis1.aff"
1000017947,"Micropholis","guyanensiszaff","Micropholis guyanensis2.aff"
1000017948,"Micropholis","indeti","Micropholis indet1"
1000017949,"Micropholis","obscura-casiquarensis","Micropholis obscura/casiquarensis"
1000017950,"Micropholis","spFPR","Micropholis sp(FPR)"
1000017951,"Micropholis","spNH","Micropholis sp(NH)"
1000017952,"Micropholis","spi","Micropholis sp.1"
1000017953,"Micropholis","spio","Micropholis sp.10"
1000017954,"Micropholis","spii","Micropholis sp.11"
1000017955,"Micropholis","spiz","Micropholis sp.12"
1000017956,"Micropholis","spie","Micropholis sp.13"
1000017957,"Micropholis","spia","Micropholis sp.14"
1000017958,"Micropholis","spis","Micropholis sp.15"
1000017959,"Micropholis","spib","Micropholis sp.16"
1000017960,"Micropholis","spil","Micropholis sp.17"
1000017961,"Micropholis","spiq","Micropholis sp.18"
1000017962,"Micropholis","spig","Micropholis sp.19"
1000017963,"Micropholis","spz","Micropholis sp.2"
1000017964,"Micropholis","spzo","Micropholis sp.20"
1000017965,"Micropholis","spzi","Micropholis sp.21"
1000017966,"Micropholis","spzz","Micropholis sp.22"
1000017967,"Micropholis","spe","Micropholis sp.3"
1000017968,"Micropholis","spa","Micropholis sp.4"
1000017969,"Micropholis","sps","Micropholis sp.5"
1000017970,"Micropholis","spb","Micropholis sp.6"
1000017971,"Micropholis","spl","Micropholis sp.7"
1000017972,"Micropholis","spq","Micropholis sp.8"
1000017973,"Micropholis","spg","Micropholis sp.9"
1000017974,"Micropholis","spiAD","Micropholis sp1(AD)"
1000017975,"Micropholis","spiFPR","Micropholis sp1(FPR)"
1000017976,"Micropholis","spzAD","Micropholis sp2(AD)"
1000017977,"Micropholis","speAD","Micropholis sp3(AD)"
1000017978,"Micropholis","spaFPR","Micropholis sp4(FPR)"
1000017979,"Micropholis","sp-mssieoa","Micropholis sp_mss1304"
1000017980,"Micropholis","sp-mssieb","Micropholis sp_mss136"
1000017981,"Micropholis","sp-mssibab","Micropholis sp_mss1646"
1000017982,"Micropholis","spx","Micropholis spx"
1000017983,"Micropholis","spxPNiaqae","Micropholis spx.PN14843"
1000017984,"Micropholis","venulosaaff","Micropholis venulosa.aff"
1000017985,"Mimosa","indeti","Mimosa indet1"
1000017986,"Mimosa","sp","Mimosa sp."
1000017990,"Mollinedia","indeti","Mollinedia indet1"
1000017991,"Mollinedia","rojimpreso","Mollinedia rojimpreso"
1000017992,"Mollinedia","spAD","Mollinedia sp(AD)"
1000017993,"Mollinedia","spi","Mollinedia sp.1"
1000017994,"Mollinedia","spz","Mollinedia sp.2"
1000017995,"Mollinedia","spinilarga","Mollinedia spinilarga"
1000017996,"Moronobea","indeti","Moronobea indet1"
1000017997,"Moronobea","pablo","Moronobea pablo"
1000018000,"Mouriri","guapira","Mouriri guapira"
1000018001,"Mouriri","icarus","Mouriri icarus"
1000018002,"Mouriri","ADilie","Mouriri AD1713"
1000018003,"Mouriri","ADza","Mouriri AD24"
1000018004,"Mouriri","ADloea","Mouriri AD7034"
1000018005,"Mouriri","ADql","Mouriri AD87"
1000018006,"Mouriri","MSeioa","Mouriri MS3104"
1000018007,"Mouriri","MSloea","Mouriri MS7034"
1000018008,"Mouriri","exilisaff","Mouriri exilis.aff"
1000018009,"Mouriri","grancoala","Mouriri grancoala"
1000018010,"Mouriri","indeti","Mouriri indet1"
1000018011,"Mouriri","indetz","Mouriri indet2"
1000018012,"Mouriri","intermedia","Mouriri intermedia"
1000018013,"Mouriri","oliganthaaffi","Mouriri oligantha.aff1"
1000018014,"Mouriri","oliganthaaffz","Mouriri oligantha.aff2"
1000018015,"Mouriri","opaquita","Mouriri opaquita"
1000018016,"Mouriri","spAD","Mouriri sp(AD)"
1000018017,"Mouriri","spDAN","Mouriri sp(DAN)"
1000018018,"Mouriri","spFPR","Mouriri sp(FPR)"
1000018019,"Mouriri","sp","Mouriri sp."
1000018020,"Mouriri","spi","Mouriri sp.1"
1000018021,"Mouriri","spz","Mouriri sp.2"
1000018022,"Mouriri","sp-colombia","Mouriri sp_colombia"
1000018023,"Mouriri","sp-jbriaie","Mouriri sp_jbr1413"
1000018024,"Mouriri","sp-papzilg","Mouriri sp_pap2179"
1000018025,"Mouriri","spx","Mouriri spx"
1000018026,"Mouriri","spxPNiaagi","Mouriri spx.PN14491"
1000018027,"Mouriri","spxPNilibs","Mouriri spx.PN17165"
1000018028,"Moutabea","sp-jbriaoz","Moutabea sp_jbr1402"
1000018029,"Mucuna","comun","Mucuna comun"
1000018030,"Myrcia","peace","Myrcia peace"
1000018031,"Myrcia","portuguese","Myrcia portuguese"
1000018032,"Myrcia","ridgely","Myrcia ridgely"
1000018033,"Myrcia","walter","Myrcia walter"
1000018034,"Myrcia","blancanueva","Myrcia blancanueva"
1000018035,"Myrcia","citrifoliacf","Myrcia citrifolia.cf"
1000018036,"Myrcia","nitida","Myrcia nitida"
1000018037,"Myrcia","obumbrans-MAzigb","Myrcia obumbrans_MA2196"
1000018038,"Myrcia","pielizard","Myrcia pielizard"
1000018039,"Myrcia","platatomen","Myrcia platatomen"
1000018040,"Myrcia","pseudonitida","Myrcia pseudonitida"
1000018041,"Myrcia","spAD","Myrcia sp(AD)"
1000018042,"Myrcia","spFPR","Myrcia sp(FPR)"
1000018043,"Myrcia","spNH","Myrcia sp(NH)"
1000018044,"Myrcia","sp","Myrcia sp."
1000018045,"Myrcia","spi","Myrcia sp.1"
1000018046,"Myrcia","spz","Myrcia sp.2"
1000018047,"Myrcia","spe","Myrcia sp.3"
1000018048,"Myrcia","spa","Myrcia sp.4"
1000018049,"Myrcia","sps","Myrcia sp.5"
1000018050,"Myrcia","spb","Myrcia sp.6"
1000018051,"Myrcia","spiFPR","Myrcia sp1(FPR)"
1000018052,"Myrcia","spzFPR","Myrcia sp2(FPR)"
1000018053,"Myrcia","speFPR","Myrcia sp3(FPR)"
1000018054,"Myrcia","spaFPR","Myrcia sp4(FPR)"
1000018055,"Myrcia","spsFPR","Myrcia sp5(FPR)"
1000018056,"Myrcia","sp-ee","Myrcia sp_3"
1000018057,"Myrcia","sp-msszal","Myrcia sp_mss247"
1000018058,"Myrcia","sp-mssboe","Myrcia sp_mss603"
1000018059,"Myrcia","sp-mssgse","Myrcia sp_mss953"
1000018060,"Myrcia","spxAcevedogqea","Myrcia spx.Acevedo9834"
1000018061,"Myrcia","spxPNiaeaa","Myrcia spx.PN14344"
1000018062,"Myrcia","spxPNiaqoq","Myrcia spx.PN14808"
1000018063,"Myrcia","spxPNisioq-isibo-isile-ilsio-","Myrcia spx.PN15108,15160,15173,17510,"
1000018064,"Myrcia","spxPNiszos","Myrcia spx.PN15205"
1000018065,"Myrcia","spxPNiszei","Myrcia spx.PN15231"
1000018066,"Myrcia","spxPNisggb","Myrcia spx.PN15996"
1000018067,"Myrcia","spxPNiqaao","Myrcia spx.PN18440"
1000018068,"Myrcia","spxPNziqle","Myrcia spx.PN21873"
1000018069,"Myrcia","spxPNzigza","Myrcia spx.PN21924"
1000018070,"Myrcia","spxPNzigzl","Myrcia spx.PN21927"
1000018071,"Myrcia","vertipub","Myrcia vertipub"
1000018072,"Myrciaria","intermed","Myrciaria intermed"
1000018073,"Myrciaria","spi","Myrciaria sp.1"
1000018074,"Myrciaria","spz","Myrciaria sp.2"
1000018076,"Myrsine","spi","Myrsine sp.1"
1000018077,"Myrsine","spz","Myrsine sp.2"
1000018227,"Neosprucea","spi","Neosprucea sp.1"
1000018228,"Neosprucea","spGUFG","Neosprucea sp.GU.FG"
1000018229,"Ochthocosmus","MSbsbs","Ochthocosmus MS6565"
1000018334,"Oedematopus","spAD","Oedematopus sp(AD)"
1000018339,"Onychopetalum","spi","Onychopetalum sp.1"
1000018340,"Onychopetalum","spl","Onychopetalum sp.7"
1000018341,"Onychopetalum","spxPNisese","Onychopetalum spx.PN15353"
1000018343,"Opuntia","sp","Opuntia sp."
1000018346,"Ormosia","tubemohue","Ormosia tubemohue"
1000018347,"Ormosia","ADgzbo","Ormosia AD9260"
1000018348,"Ormosia","MSbagg","Ormosia MS6499"
1000018349,"Ormosia","indeti","Ormosia indet1"
1000018350,"Ormosia","indetz","Ormosia indet2"
1000018351,"Ormosia","indete","Ormosia indet3"
1000018352,"Ormosia","intermedia-spnovindet","Ormosia intermedia_sp.nov.indet."
1000018353,"Ormosia","spAD","Ormosia sp(AD)"
1000018354,"Ormosia","spFPR","Ormosia sp(FPR)"
1000018355,"Ormosia","sp","Ormosia sp."
1000018356,"Ormosia","spi","Ormosia sp.1"
1000018357,"Ormosia","spz","Ormosia sp.2"
1000018358,"Ormosia","spe","Ormosia sp.3"
1000018359,"Ormosia","sps","Ormosia sp.5"
1000018360,"Ormosia","spb","Ormosia sp.6"
1000018361,"Ormosia","spq","Ormosia sp.8"
1000018362,"Ormosia","spiFPR","Ormosia sp1(FPR)"
1000018363,"Ormosia","sp-papiqei","Ormosia sp_pap1831"
1000018364,"Ormosia","spx","Ormosia spx"
1000018365,"Ormosia","spxAcevedo","Ormosia spx.Acevedo"
1000018366,"Ormosia","spxPNisseb","Ormosia spx.PN15536"
1000018367,"Ossaea","sp","Ossaea sp."
1000018368,"Ossaea","sp-zz","Ossaea sp_2"
1000018373,"Ouratea","ADlgza","Ouratea AD7924"
1000018374,"Ouratea","ADqegb","Ouratea AD8396"
1000018375,"Ouratea","ADqlqb","Ouratea AD8786"
1000018376,"Ouratea","MSeboq","Ouratea MS3608"
1000018377,"Ouratea","areggi","Ouratea ar3991"
1000018378,"Ouratea","arasal","Ouratea ar4547"
1000018379,"Ouratea","dybowskiiaff","Ouratea dybowskii.aff"
